post_num,links,img_url,timestamp,num_comments,num_likes,caption
231,https://www.instagram.com/p/_Q0_QJvr_W/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/1a5e0fd73702c1bee91f15a6d2883935/5BD7E814/t51.2885-15/e15/12393820_1546805472276965_671073626_n.jpg,1450076143,318,7814,. قسمت نهم سريال شهرزاد امروز دوشنبه ٢٣ آذرماه ١٣٩٤ در شبكه خانگي توزيع گرديد. ... فروش اينترنتي قسمت نهم نيز آغاز شد. علاقمندان ميتوانند  DVD هاي اين سريال را از سوپرماركتها و مراكز پخش محصولات فرهنگي خريداري نمايند. همچنين از طريق سايت فيلم نت و سايت رسمي سريال شهرزاد به نشاني  www.shahrzadseries.com  بصورت آنلاين قابل خريداري است. هموطنان خارج از كشور نيز ميتوانند از طريق سايت زير بصورت ارزي خريد نمايند:  www.emfilm.net  لطفا شهرزاد را #حلال ببينيد با تشكر روابط عمومي سريال شهرزاد .... به كانال تلگرام رسمي سريال شهرزاد به آدرس زير بپيونديد:  https://telegram.me/shahrzadname  @vamardom @manoshahrzad  @tgpco  #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
230,https://www.instagram.com/p/_PugpIvr43/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/da4d3722cf17a38ed3de74b775dc5894/5C6F8E4F/t51.2885-15/e35/12331542_931122866981707_1678726560_n.jpg,1450039192,738,15132,. قسمت نهم سريال شهرزاد فردا دوشنبه ٢٣ آذرماه ١٣٩٤ در شبكه خانگي توزيع ميگردد. ... پيش فروش اينترنتي قسمت نهم آغاز شد. دانلود فايل از ساعت ٨ بامداد دوشنبه از طريق سايت علاقمندان ميتوانند DVD هاي اين سريال را از سوپرماركتها و مراكز پخش محصولات فرهنگي خريداري نمايند. همچنين از طريق سايت فيلم نت و سايت رسمي سريال شهرزاد به نشاني www.shahrzadseries.com بصورت آنلاين قابل خريداري است. هموطنان خارج از كشور نيز ميتوانند از طريق سايت زير بصورت ارزي خريد نمايند: www.emfilm.net لطفا شهرزاد را #حلال ببينيد با تشكر روابط عمومي سريال شهرزاد .... به كانال تلگرام رسمي سريال شهرزاد به آدرس زير بپيونديد: https://telegram.me/shahrzadname  @vamardom @manoshahrzad  @tgpco #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
229,https://www.instagram.com/p/_PlOFVvrwd/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/366ea8efad1c230163135dc3523226ad/5BD7FACA/t51.2885-15/e15/12354095_925293754221365_1561410056_n.jpg,1450034322,1068,19941,. مهم اينه كه داستان يه طوري باشه كه آدم وسطش بگه...خب؟...بعدش چي؟...نه اينكه تهش بگه:خب! كه چي؟!... ... پیش فروش نسخه الکترونیکی قسمت نهم شهرزاد لینک ها از ساعت 8 صبح به وقت تهران قابل دانلود هستند shop.shahrzadseries.com .... قسمت نهم سريال شهرزاد فردا دوشنبه ٢٣ آذرماه ١٣٩٤ در شبكه خانگي توزيع ميگردد. علاقمندان ميتوانند DVD هاي اين سريال را از سوپرماركتها و مراكز پخش محصولات فرهنگي خريداري نمايند. همچنين از طريق سايت فيلم نت و سايت رسمي سريال شهرزاد به نشاني www.shahrzadseries.com بصورت آنلاين قابل خريداري است. هموطنان خارج از كشور نيز ميتوانند از طريق سايت زير بصورت ارزي خريد نمايند: www.emfilm.net لطفا شهرزاد را #حلال ببينيد با تشكر روابط عمومي سريال شهرزاد .... به كانال تلگرام رسمي سريال شهرزاد به آدرس زير بپيونديد: https://telegram.me/shahrzadname  @vamardom @manoshahrzad  @tgpco #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
228,https://www.instagram.com/p/_PcJg6vr4o/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/bf2d217658c43ccf0b130ad8eacd4204/5C6AEAB7/t51.2885-15/e35/12362191_1664596300483129_204751403_n.jpg,1450029566,304,6975,. پیش فروش نسخه الکترونیکی قسمت نهم شهرزاد لینک ها از ساعت 8 صبح به وقت تهران قابل دانلود هستند shop.shahrzadseries.com .... قسمت نهم سريال شهرزاد فردا دوشنبه ٢٣ آذرماه ١٣٩٤ در شبكه خانگي توزيع ميگردد. علاقمندان ميتوانند DVD هاي اين سريال را از سوپرماركتها و مراكز پخش محصولات فرهنگي خريداري نمايند. همچنين از طريق سايت فيلم نت و سايت رسمي سريال شهرزاد به نشاني www.shahrzadseries.com بصورت آنلاين قابل خريداري است. هموطنان خارج از كشور نيز ميتوانند از طريق سايت زير بصورت ارزي خريد نمايند: www.emfilm.net لطفا شهرزاد را #حلال ببينيد با تشكر روابط عمومي سريال شهرزاد .... به كانال تلگرام رسمي سريال شهرزاد به آدرس زير بپيونديد: https://telegram.me/shahrzadname  @vamardom @manoshahrzad  @tgpco #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
227,https://www.instagram.com/p/_PQktlPr8U/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/bb8296b1b0276b7d44f9212c4ee51b6b/5BD7C002/t51.2885-15/e15/12393838_1709966385892281_1121999316_n.jpg,1450023497,721,13391,. ديالوگهاي سريال #شهرزاد #قباد  پخش در شبكه خانگي (DVD)  قسمت نهم سريال شهرزاد فردا دوشنبه ٢٣ آذرماه ١٣٩٤ در شبكه خانگي توزيع ميگردد. علاقمندان ميتوانند DVD هاي اين سريال را از سوپرماركتها و مراكز پخش محصولات فرهنگي خريداري نمايند. همچنين از طريق سايت فيلم نت و سايت رسمي سريال شهرزاد به نشاني www.shahrzadseries.com بصورت آنلاين قابل خريداري است. هموطنان خارج از كشور نيز ميتوانند از طريق سايت زير بصورت ارزي خريد نمايند: www.emfilm.net لطفا شهرزاد را #حلال ببينيد با تشكر روابط عمومي سريال شهرزاد .... به كانال تلگرام رسمي سريال شهرزاد به آدرس زير بپيونديد: https://telegram.me/shahrzadname  @vamardom @manoshahrzad  @tgpco #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
226,https://www.instagram.com/p/_OvgZCvrz9/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/03783a4ed5a57b876bf8d9a5b913a50a/5C6E904C/t51.2885-15/e35/12362082_1498292383805629_862812390_n.jpg,1450006160,773,11159,. قسمت نهم سريال شهرزاد فردا دوشنبه ٢٣ آذرماه ١٣٩٤ در شبكه خانگي توزيع ميگردد. علاقمندان ميتوانند DVD هاي اين سريال را از سوپرماركتها و مراكز پخش محصولات فرهنگي خريداري نمايند. همچنين از طريق سايت فيلم نت و سايت رسمي سريال شهرزاد به نشاني www.shahrzadseries.com بصورت آنلاين قابل خريداري است. هموطنان خارج از كشور نيز ميتوانند از طريق سايت زير بصورت ارزي خريد نمايند: www.emfilm.net لطفا شهرزاد را #حلال ببينيد با تشكر روابط عمومي سريال شهرزاد .... به كانال تلگرام رسمي سريال شهرزاد به آدرس زير بپيونديد: https://telegram.me/shahrzadname  @vamardom @manoshahrzad  @tgpco #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
225,https://www.instagram.com/p/_Og8CDPr9s/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/ec4eceee7f08b7a28e196857cdedf5c8/5C88ACAF/t51.2885-15/e35/12346109_1490176884623523_2049806409_n.jpg,1449998522,1164,8498,. واكنش حسن فتحي به انتقادات برخي كرماني ها  حسن فتحي، كارگردان سريال شبكه نمايش خانگي شهرزاد به انتقادات برخي هموطنان كرماني نسبت به يك ديالوگ در اين مجموعه واكنش نشان داد.  به گزارش روابط عمومي سريال شهرزاد، کارگردان اين سريال، ضمن اظهار تاسف از سوءتفاهم پیش آمده در رابطه با شهر کرمان در یکی از قسمتهای اين سریال اظهار كرد: جایگاه فرهنگی و اقتصادي رفیع مردم هنرپرور کرمان در تاریخ ایران بر کسی پوشیده نیست و مایه مباهات است. او با توجه به قسمت هاي بعدي سريال شهرزاد، اين چنين توضيح داد: در بخشی از قسمت یازدهم سریال نه تنها معلوم می شود که خانواده شیرین كه در واقع -شخصیت منفی و افاده ای قصه است- کرمانی نیستند بلکه مردم نجیب و نازنین کرمان مورد ستایش قرارمی گیرند.  چندي پيش پس از انتشار قسمت هشتم سريال شهرزاد، برخي هموطنان كرماني نسبت به ديالوگ شخصيت شيرين در اين مجموعه انتقاد كردند. گفتني است قسمت نهم سريال شهرزاد، دوشنبه اين هفته ٢٣آذرماه منتشر و در سراسر كشور توزيع مي شود.  @manoshahrzad  @tgpco @vamardom
224,https://www.instagram.com/p/_ONV2MPrxJ/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/994f425c73297aaf0e41395f5d60b821/5BD823E7/t51.2885-15/e15/12299019_1005733036154782_544310978_n.jpg,1449988248,1030,19554,. ترانه عليدوستي در نمايي از سريال شهرزاد  به كانال تلگرام رسمي سريال شهرزاد به آدرس زير بپيونديد: https://telegram.me/shahrzadname  @vamardom @manoshahrzad  @tgpco #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
223,https://www.instagram.com/p/_NJPr2vryI/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/bc46e22cdc6a37f525fde4c487233d63/5C6AE566/t51.2885-15/e35/12353434_1538945569762135_1311373581_n.jpg,1449952546,452,13644,. ترانه عليدوستي در نمايي از سريال شهرزاد  به كانال تلگرام رسمي سريال شهرزاد به آدرس زير بپيونديد: https://telegram.me/shahrzadname  @vamardom @manoshahrzad  @tgpco #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
222,https://www.instagram.com/p/_KuNPmPr4v/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/8521e4edacebcf2ae76d8d2ff2ffc150/5C82EDD0/t51.2885-15/e35/12299012_1488222984820878_1864811088_n.jpg,1449871261,538,8727,. با تشكر از حمايتهاي بي دريغ شما عزيزان
221,https://www.instagram.com/p/_J-oMKPr4J/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/1bf66d38de34f1d09722c3457f3a59cf/5BD82C71/t51.2885-15/e15/12354040_1054013691315551_795223188_n.jpg,1449846316,76,6884,. شهادت هشتمين اختر تابناك آسمان امامت خضرت على بن موسى الرضا (ع) بر همگان تسليت باد
220,https://www.instagram.com/p/_Jfr3jPrz1/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/e3e8410eb2d599bddd65d7493b5ccdf0/5C505A5E/t51.2885-15/e35/12362056_928108067270549_1457374688_n.jpg,1449830093,752,13037,. ترانه عليدوستي در نمايي از سريال شهرزاد  به كانال تلگرام رسمي سريال شهرزاد به آدرس زير بپيونديد: https://telegram.me/shahrzadname  @manoshahrzad  @tgpco #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
219,https://www.instagram.com/p/_H40krvr0P/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/5183b4b3c9e48332e4643d3952616f30/5C665C22/t51.2885-15/e35/12338817_1525530851094705_1141297674_n.jpg,1449776163,1208,15315,. شهاب حسيني در نمايي از سريال شهرزاد  به كانال تلگرام رسمي سريال شهرزاد به آدرس زير بپيونديد: https://telegram.me/shahrzadname  @manoshahrzad  @tgpco #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
218,https://www.instagram.com/p/_HR-HjPr9X/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/faeee0083c36e953cbe6110a723a3b66/5C7DB10D/t51.2885-15/e35/12292844_149058828791353_151917206_n.jpg,1449755794,567,8807,. در هر نقطه از ايران ميتوانيد#شهرزاد را درب منزل از طريق سايت شهرزاد، تحويل بگيريد (خريد بالاي ٥ DVD هزينه ارسال رايگان) وازديدن آن لذت ببريد.  اين سريال به #عشق #مردم ساخته شده ما را حمايت كنيد  www.shahrzadseries.com  هموطنان خارج از كشور ميتوانند از سايت زير خريد ارزي كنند  www.emfilm.net  به كانال تلگرام رسمي سريال شهرزاد به آدرس زير بپيونديد: https://telegram.me/shahrzadname  @manoshahrzad  @tgpco #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
217,https://www.instagram.com/p/_G60o2vr70/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/8f1bcdd5d3c9d86c0983ca5219262b93/5C7FE4E1/t51.2885-15/e35/12362299_1668216176788682_1235062899_n.jpg,1449743658,66,8243,. سالروز رحلت پيامبر اكرم صلى الله عليه و آله و سلم و شهادت امام حسن مجتبى عليه السلام بر همگان تسليت باد
216,https://www.instagram.com/p/_Fo4qqPr79/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/2bec2b1763e84d4e3e9cc1f9ec102c07/5C4FCD12/t51.2885-15/e35/12357416_790700444374235_278111717_n.jpg,1449700699,311,4209,. طراح وبرنامه نويس مسلط به php css پشتيبان وبسايت مسلط به wordpress فقط تمام وقت وحضوري درتهران ارسال رزومه باتلگرام به 09212051344
215,https://www.instagram.com/p/_FTsrqvr1M/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/04c4d4d9708f76edd859c23baaf7d30f/5BD7E6B8/t51.2885-15/e15/12356603_1761424717412102_883785470_n.jpg,1449689591,134,7037,. سالروز رحلت پيامبر اكرم صلى الله عليه و آله و سلم و شهادت امام حسن مجتبى عليه السلام بر همگان تسليت باد
214,https://www.instagram.com/p/_FFr12Pr41/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/748e380ad7d3c7601cc2a9973ae2ccd6/5C7C9BAF/t51.2885-15/e35/12292691_1499344403700770_261754533_n.jpg,1449682244,634,12101,. در هر نقطه از ايران ميتوانيد#شهرزاد را درب منزل از طريق سايت شهرزاد، تحويل بگيريد (خريد بالاي ٥ DVD هزينه ارسال رايگان) وازديدن آن لذت ببريد.  اين سريال به #عشق #مردم ساخته شده ما را حمايت كنيد  www.shahrzadseries.com  هموطنان خارج از كشور ميتوانند از سايت زير خريد ارزي كنند  www.emfilm.net  به كانال تلگرام رسمي سريال شهرزاد به آدرس زير بپيونديد: https://telegram.me/shahrzadname  @manoshahrzad  @tgpco #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
213,https://www.instagram.com/p/_Eyyvgvr_S/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/cc1ea17df15d0f2a57364d890834c0e1/5C7E0129/t51.2885-15/e35/12362487_198680503804756_1838902329_n.jpg,1449672339,898,13828,. در هر نقطه از ايران ميتوانيد#شهرزاد را درب منزل از طريق سايت شهرزاد، تحويل بگيريد (خريد بالاي ٥ DVD هزينه ارسال رايگان) وازديدن آن لذت ببريد.  اين سريال به #عشق #مردم ساخته شده ما را حمايت كنيد  http://shahrzadseries.com  هموطنان خارج از كشور ميتوانند از سايت زير خريد ارزي كنند  www.emfilm.net  به كانال تلگرام رسمي سريال شهرزاد به آدرس زير بپيونديد: https://telegram.me/shahrzadname  @manoshahrzad  @tgpco #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
212,https://www.instagram.com/p/_EU-yAPrwQ/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/3e5b08a789e7638644774528a5d77cc8/5C66DA90/t51.2885-15/e35/12357924_1050305211686300_733549369_n.jpg,1449656709,953,15659,. دِلُ دينُ عقلُ هوشَم هَمِه را بَر آب دادي ... لطفا سريال شهرزاد را حلال ببينيد  اين سريال به #عشق #مردم ساخته شده ما را حمايت كنيد  shop.shahrzadseries.com  هموطنان خارج از كشور ميتوانند از سايت زير خريد ارزي كنند  www.emfilm.net  به كانال تلگرام رسمي سريال شهرزاد به آدرس زير بپيونديد: https://telegram.me/shahrzadname  @manoshahrzad  @tgpco #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
211,https://www.instagram.com/p/_CyCyZPr0O/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/eaa380c7c0a7f09e017e08077f54feaf/5C806264/t51.2885-15/e35/12237491_1656535337950989_1639673745_n.jpg,1449604837,540,8912,حسين پاكدل: چه‌قدر ما به "شهرزاد" نیاز داشتیم دیگر وقت‌اش بود شهرزادی بیاید برایمان قصه بگوید. قصه‌ای از دیروز و امروز.داشتیم تمام می‌شدیم. قصه‌هاما داشت ته می‌کشید از شدت تهی بودن از معنی.داشتیم از شدت کسالت در شیبی تند با عشق‌های سفارشی و ناچسب به درّه‌ی نفرتِ از هم می‌افتادیم.اگر در قصه شهرزادِ کهن،حاکمی ظالم بود که دختران شهر را برای شبی هوس به کاخ نکاح می‌برد و روز بعد به گور کور می‌فرستاد،ما مدتها بود به عنوان حاکمان وجودِ خود از خود بی‌خود شده بودیم.حواسمان نبود با خود و با هم چه می‌کنیم.اگر شهرزاد با لالایی‌ قصه‌ای تودرتو ظالم راسحرگاهان به خواب می‌بُرد تا ظلم،حتی برای روزی به تأخیر بیفتد؛ این شهرزادِ نو دارد از همان سر شب خواب از سرمان می‌پراند. دارد از توهمِ خوابِ خوشِ خرگوشی بیدارمان می‌کند.مدت‌ها بود از شدت بی‌خوابی خوابگرد شده بودیم. ما بعد از کودتا دورِ خود در هیچ و پوچ به باطل می‌چرخیدیم.ما منش‌های اجدادی سرزمین وجودمان را یک‌به‌یک سرمی‌بریدیم. بر داشته‌های فرهنگی و عاداتِ ناب‌مان چوب حراج می‌زدیم. دیگر وقت‌اش بود شهرزادی خردمند بیاید و برایمان قصه‌ای تازه بگوید؛ در قالبی فراگیر.اگر در شهرزاد کهن آن دخترِ هوشمند چنان قصه گفت که حاکم به انتظار تداوم قصه خونش نمی‌ریخت و شبی دیگر به انتظار بود و این شبها به هزار و یک شب کشید.شهرزاد حسن فتحی و نغمه ثمینی،هفته‌ تا هفته ما را در خود می‌برد به انتظار.ما یک هفته سراز پا نمی‌شناسیم برای دیدن و شنیدنِ خود، در آیینه این سریالِ فتحی- که از بهترین ظرفیت‌های هنر نمایش مثل دیگران ولی به نحو احسن بهره برده است. در این قصه شهرزاد، ما را به خودمان برمی‌گرداند. به خود نشانمان می‌دهد.درس‌های بکر می‌دهد به ما از کیمیای عشق. رسم و مرامِ زندگی می‌آموزد از صبوری و حکمت. ما را بزرگ می‌کند، پا به پای خود.به اشارتِ خالقان اثر،این شهرزاد،بزرگ‌آقای قدر قدرت را سر به زیر نگاه می‌کند؛ولی هیمنه‌اش را می‌تکاند با سیلی سکوت و خوداری و خرد.همان‌طور که خودش زیر سنگ سنگین آسیابِ زندگی قد می‌کشد، از قبادهای واداده و فرهادهای عاشق پیشه مرد می‌سازد. مادرانِ دلخور را به آشتی کشانده، در بغل هم می‌نشاند به مهر. پدران را در آیینه‌ی هم، وادار می‌کند به نگاهِ شرم. آنچه در معمای کودتا بخوانید طاعون بر ما رفته را کوتاه و گویا روایت می‌کند به صداقت، بی شعار و با شعور.سریال شهرزاد امروز تنها جان دخترکان زایش را حفظ نمی‌کند؛دارد به یمن هفته‌ای انتظار ما را از خودزنی عمومی باز می‌دارد.  @pakdel.hossein
210,https://www.instagram.com/p/_CfA4Cvr_h/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/9c61d7a33fb2944765b6f846355c8ff8/5C73B2C4/t51.2885-15/e35/12362219_1728680104018155_1476592309_n.jpg,1449594860,874,14003,. لطفا سريال شهرزاد را حلال ببينيد  اين سريال به عشق مردم ساخته شده ما را حمايت كنيد  shop.shahrzadseries.com  هموطنان خارج از كشور ميتوانند از وبسايت شركت EmFilm خريد ارزي كنند  www.emfilm.net  به كانال تلگرام رسمي سريال شهرزاد به آدرس زير بپيونديد: https://telegram.me/shahrzadname  @manoshahrzad  @tgpco #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
209,https://www.instagram.com/p/_Bra8Svr-J/?taken-by=shahrzadseries,https://instagram.fevn1-2.fna.fbcdn.net/vp/dcb58ae45ed924e8144da840e6021db1/5C8A2A4A/t51.2885-15/e35/12338876_788341767961535_1082382449_n.jpg,1449567811,644,11354,. آغوش من ...جزیره ی آرامش تو بود  با قایقی شکسته به دریا زدی عزیز  #رضا_بغدادی  لطفا سريال شهرزاد را حلال ببينيد  اين سريال به عشق مردم ساخته شده ما را حمايت كنيد  shop.shahrzadseries.com  هموطنان خارج از كشور ميتوانند از وبسايت شركت EmFilm خريد ارزي كنند  www.emfilm.net  به كانال تلگرام رسمي سريال شهرزاد به آدرس زير بپيونديد: https://telegram.me/shahrzadname  @manoshahrzad  @tgpco #حسن_فتحي  #ترانه_عليدوستي #محسن_چاوشي #شهاب_حسيني #پرينازايزديار  #علي_نصيريان  #گلاره_عباسي #مصطفي_زماني  #مهدي_سلطاني #فريبامتخصص #اميرحسين_رستمي #رامين_ناصرنصير #جمشيدهاشم_پور #ابوالفضل_پورعرب #سهيلارضوي #هومن_برقنورد #نسيم_ادبي #ميناوحيد #اميرحسين_فتحي #غزل_شاكري #تصويرگسترپاسارگاد #شهرزاد #منوشهرزاد
